"","Isolate","level 1","level 2","level 3","level 4","level 5","level 6","level 7","level 8","level 9","level 10","level 11","level 12"
"1","1944|KM204119|USA.Hawaii",1,1,1,1,1,1,1,1,1,1,1,1
"2623","2014|KT453227|China",13,32,60,117,171,199,212,217,218,218,218,218
"2624","2014|KT453228|China",13,32,60,117,171,199,212,217,218,218,218,218
"2625","2014|KT453229|China",8,22,64,107,139,156,162,167,168,168,168,168
"2626","2014|KT819303|China",13,32,60,117,171,199,212,217,218,218,218,218
"2627","2014|KT825020|Indonesia",8,22,64,107,139,156,162,167,168,168,168,168
"2628","2014|KT825021|Indonesia",13,34,66,116,164,192,204,208,209,209,209,209
"2629","2014|KT825022|Indonesia",13,34,66,116,164,192,204,208,209,209,209,209
"2630","2014|KT825023|Australia",12,31,65,111,155,183,195,199,200,200,200,200
"2631","2014|KT825024|NA",6,15,55,106,138,155,161,166,167,167,167,167
"2632","2014|KT825025|Australia",12,31,65,111,155,183,195,199,200,200,200,200
"2633","2014|KT825027|Sri_Lanka",7,18,42,57,61,139,144,149,149,148,148,148
"2634","2014|KT825028|Sri_Lanka",7,18,42,57,61,139,144,149,149,148,148,148
"2635","2014|KT825029|Sri_Lanka",7,18,42,57,61,139,144,149,149,148,148,148
"2636","2014|KT825030|Sri_Lanka",7,18,42,57,60,68,177,181,182,182,182,182
"2637","2014|KT825031|Thailand",8,22,64,107,139,156,162,167,168,168,168,168
"2638","2014|KT825032|Australia",12,31,65,111,155,183,195,199,200,200,200,200
"2639","2014|KT825033|Vietnam",6,15,55,106,138,155,161,166,167,167,167,167
"2640","2014|KT825059|Indonesia",8,22,64,107,139,156,162,167,168,168,168,168
"2641","2014|KT825060|Indonesia",13,34,66,116,164,192,204,208,209,209,209,209
"2642","2014|KT825061|Indonesia",13,32,59,81,102,113,119,122,121,120,120,120
"2643","2014|KT825062|Australia",12,31,65,111,155,183,195,199,200,200,200,200
"2644","2014|KT825064|Australia",12,31,65,111,155,183,195,199,200,200,200,200
"2645","2014|KT825066|NA",11,27,51,91,123,202,216,221,222,222,222,222
"2646","2014|KT827371|China",4,12,22,79,174,203,217,222,223,223,223,223
"2647","2014|KT827372|China",12,31,65,111,155,183,195,199,200,200,200,200
"2648","2014|KT827373|China",13,32,60,117,171,199,212,217,218,218,218,218
"2649","2014|KT827376|China",12,31,65,111,155,183,195,199,200,200,200,200
"2650","2014|KT831765|Indonesia",8,22,64,107,139,156,162,167,168,168,168,168
"2651","2014|KU365900|China",13,34,66,116,164,192,204,208,209,209,209,209
"2652","2014|KU509292|Vietnam",13,33,61,83,109,120,126,130,129,128,128,128
"2653","2014|KU509293|China",12,31,65,111,155,183,195,199,200,200,200,200
"2654","2014|KU509294|Thailand",4,12,23,101,131,147,218,223,224,224,224,224
"2655","2014|KU509313|Singapore",6,15,54,82,106,116,122,125,124,123,123,123
"2656","2014|KU529691|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2657","2014|KU529692|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2658","2014|KU529693|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2659","2014|KU529694|Indonesia",11,29,67,119,178,206,220,225,226,226,226,226
"2660","2014|KU529695|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2661","2014|KU529696|Indonesia",8,21,33,47,53,61,70,71,71,71,71,71
"2662","2014|KU529697|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2663","2014|KU529698|Indonesia",11,29,68,120,180,207,221,226,227,227,227,227
"2664","2014|KU529699|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2665","2014|KU529703|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2666","2014|KU529731|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2667","2014|KU570102|China",6,15,53,76,107,119,125,129,128,127,127,127
"2668","2014|KU570115|China",12,31,65,111,155,183,195,199,200,200,200,200
"2669","2014|KU570116|China",12,31,65,111,155,183,195,199,200,200,200,200
"2670","2014|KU570117|China",13,33,62,97,181,208,222,227,228,228,228,228
"2671","2014|KU666939|Malaysia",13,32,60,117,171,199,212,217,218,218,218,218
"2672","2014|KU666940|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2673","2014|KU666941|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2674","2014|KU666942|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2675","2014|KU672342|China",12,31,65,111,155,183,195,199,200,200,200,200
"2676","2014|KX056445|China",4,12,22,79,174,203,217,222,223,223,223,223
"2677","2014|KX056446|China",4,12,22,79,174,203,217,222,223,223,223,223
"2678","2014|KX056447|China",7,18,43,98,128,141,149,154,154,153,153,153
"2679","2014|KX056448|China",4,12,22,79,174,203,217,222,223,223,223,223
"2680","2014|KX056449|China",7,18,43,98,128,141,149,154,154,153,153,153
"2681","2014|KX056450|China",7,18,43,98,128,141,149,154,154,153,153,153
"2682","2014|KX056451|China",4,12,22,79,174,203,217,222,223,223,223,223
"2683","2014|KX056452|China",4,12,22,79,174,203,217,222,223,223,223,223
"2684","2014|KX056453|China",7,18,43,98,128,141,149,154,154,153,153,153
"2685","2014|KX056454|China",7,18,43,98,128,141,149,154,154,153,153,153
"2686","2014|KX056455|China",7,18,43,98,128,141,149,154,154,153,153,153
"2687","2014|KX082952|China",12,31,65,111,155,183,195,199,200,200,200,200
"2688","2014|KX082953|China",12,31,65,111,155,183,195,199,200,200,200,200
"2689","2014|KX082954|China",12,31,65,111,155,183,195,199,200,200,200,200
"2690","2014|KX082955|China",12,31,65,111,155,183,195,199,200,200,200,200
"2691","2014|KX082957|China",12,31,65,111,155,183,195,199,200,200,200,200
"2692","2014|KX082958|China",12,31,65,111,155,183,195,199,200,200,200,200
"2693","2014|KX224256|Singapore",8,22,64,107,139,156,162,167,168,168,168,168
"2694","2014|KX224257|Singapore",8,22,64,107,139,156,162,167,168,168,168,168
"2695","2014|KX224258|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2696","2014|KX224259|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2697","2014|KX224260|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2698","2014|KX224261|Singapore",13,32,60,117,171,199,212,217,218,218,218,218
"2699","2014|KX224262|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2700","2014|KX224263|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2701","2014|KX224264|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2702","2014|KX224265|Singapore",13,33,61,83,109,120,126,130,129,128,128,128
"2703","2014|KX225492|China",13,32,60,117,171,199,212,217,218,218,218,218
"2704","2014|KX225493|China",13,32,60,117,171,199,212,217,218,218,218,218
"2705","2014|KX452050|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2706","2014|KX452051|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2707","2014|KX452052|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2708","2014|KX452053|Malaysia",13,33,61,83,109,120,126,130,129,128,128,128
"2709","2014|KX452054|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2710","2014|KX452055|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2711","2014|KX452056|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2712","2014|KX452057|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2713","2014|KX452058|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2714","2014|KX452059|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2715","2014|KX452060|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2716","2014|KX452061|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2717","2014|KX452062|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2718","2014|KX452063|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2719","2014|KX452064|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2720","2014|KX452065|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2721","2014|KX452068|Malaysia",8,22,64,107,139,156,162,167,168,168,168,168
"2722","2014|KX458013|China",12,31,65,111,155,183,195,199,200,200,200,200
"2723","2014|KX458014|China",12,31,65,111,155,183,195,199,200,200,200,200
"2724","2014|KX620454|China",4,12,23,102,159,188,200,204,205,205,205,205
"2725","2014|KX620455|China",12,31,65,111,155,183,195,199,200,200,200,200
"2726","2014|KX621250|China",13,32,60,117,171,199,212,217,218,218,218,218
"2727","2014|KX621252|China",12,31,65,111,155,183,195,199,200,200,200,200
"2728","2014|KX685338|French_Polynesia",6,15,55,106,138,155,161,166,167,167,167,167
"2729","2014|KY038887|China",7,18,43,98,128,141,149,154,154,153,153,153
"2730","2014|KY038888|China",7,18,43,98,128,141,149,154,154,153,153,153
"2731","2014|KY038889|China",7,18,43,98,128,141,149,154,154,153,153,153
"2732","2014|KY038892|China",4,12,22,79,175,209,223,228,229,229,229,229
"2733","2014|KY038893|China",4,12,22,79,174,204,224,229,230,230,230,230
"2734","2014|KY038894|China",4,12,22,79,174,203,217,222,223,223,223,223
"2735","2014|KY038895|China",4,12,22,79,174,203,217,222,223,223,223,223
"2736","2014|KY216156|Indonesia",13,32,59,81,102,113,119,122,121,120,120,120
"2737","2014|LC002828|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2738","2014|LC006123|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2739","2014|LC011945|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2740","2014|LC011946|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2741","2014|LC011947|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2742","2014|LC011948|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2743","2014|LC011949|Japan",8,21,32,43,91,179,225,230,231,231,231,231
"2744","2014|LC012534|Singapore",8,22,64,107,139,156,162,167,168,168,168,168
"2745","2014|LC012535|Japan",8,21,32,43,91,179,225,230,231,231,231,231
"2746","2014|LC016760|Japan",8,22,64,107,139,156,162,167,168,168,168,168
"2747","2014|LC038143|Sri_Lanka",7,18,42,57,60,68,177,181,182,182,182,182
"2748","2014|LC038144|Indonesia",13,34,66,116,164,192,204,208,209,209,209,209
"2749","2014|LC038146|Myanmar",4,12,23,102,159,188,200,204,205,205,205,205
"2750","2014|LC038148|French_Polynesia",6,15,55,106,138,155,161,166,167,167,167,167
"2751","2014|LC038149|Indonesia",13,32,59,81,102,113,119,122,121,120,120,120
"2752","2014|LC038150|Indonesia",8,22,64,107,139,156,162,167,168,168,168,168
"2753","2014|LC062957|Japan",13,34,66,116,164,192,204,208,209,209,209,209
"2754","2015|KT306907|China",8,22,64,107,139,156,162,167,168,168,168,168
"2755","2015|KT345174|China",12,31,65,111,155,183,195,199,200,200,200,200
"2756","2015|KT751340|China",12,31,65,111,155,183,195,199,200,200,200,200
"2757","2015|KT751341|China",12,31,65,111,155,183,195,199,200,200,200,200
"2758","2015|KT751344|China",12,31,65,111,155,183,195,199,200,200,200,200
"2759","2015|KT751345|China",12,31,65,111,155,183,195,199,200,200,200,200
"2760","2015|KT825034|Indonesia",13,32,60,117,171,199,212,217,218,218,218,218
"2761","2015|KT825035|French_Polynesia",6,15,55,106,138,155,161,166,167,167,167,167
"2762","2015|KT825037|Malaysia",13,32,60,117,171,199,212,217,218,218,218,218
"2763","2015|KT825038|Malaysia",13,32,60,117,171,199,212,217,218,218,218,218
"2764","2015|KT825039|Myanmar",13,32,60,117,171,199,212,217,218,218,218,218
"2765","2015|KT825044|Vietnam",6,15,54,82,106,116,122,125,124,123,123,123
"2766","2015|KT825069|Malaysia",13,32,60,117,171,199,212,217,218,218,218,218
"2767","2015|KT825071|Australia",8,22,64,107,139,156,162,167,168,168,168,168
"2768","2015|KT827379|China",12,31,65,111,155,183,195,199,200,200,200,200
"2769","2015|KU509289|Thailand",8,22,64,107,139,156,162,167,168,168,168,168
"2770","2015|KU529700|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2771","2015|KU529701|Indonesia",13,32,59,81,102,113,119,122,121,120,120,120
"2772","2015|KU529702|Indonesia",13,33,62,97,181,208,222,227,228,228,228,228
"2773","2015|KU529704|Indonesia",11,29,67,119,178,206,220,225,226,226,226,226
"2774","2015|KU529705|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2775","2015|KU529706|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2776","2015|KU529707|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2777","2015|KU529708|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2778","2015|KU529709|Indonesia",11,29,68,120,180,207,221,226,227,227,227,227
"2779","2015|KU529710|Indonesia",11,29,68,121,182,210,226,231,232,232,232,232
"2780","2015|KU529711|Indonesia",11,29,68,121,182,210,226,231,232,232,232,232
"2781","2015|KU529712|Indonesia",11,27,51,93,170,198,211,216,217,217,217,217
"2782","2015|KU529713|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2783","2015|KU529714|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2784","2015|KU529715|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2785","2015|KU529716|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2786","2015|KU529717|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2787","2015|KU529718|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2788","2015|KU529719|Indonesia",11,29,67,119,179,211,227,232,233,233,233,233
"2789","2015|KU529720|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2790","2015|KU529721|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2791","2015|KU529722|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2792","2015|KU529723|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2793","2015|KU529724|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2794","2015|KU529725|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2795","2015|KU529726|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2796","2015|KU529727|Indonesia",8,20,24,31,38,45,52,54,54,54,54,54
"2797","2015|KU529728|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2798","2015|KU529729|Indonesia",11,29,68,122,183,212,228,233,234,234,234,234
"2799","2015|KU529730|Indonesia",11,29,67,119,178,206,220,225,226,226,226,226
"2800","2015|KU529732|Indonesia",11,29,67,119,178,206,220,225,226,226,226,226
"2801","2015|KU529733|Indonesia",11,29,68,120,180,207,221,226,227,227,227,227
"2802","2015|KU529734|Indonesia",11,29,67,118,177,205,219,224,225,225,225,225
"2803","2015|KU529735|Indonesia",11,29,67,119,178,206,220,225,226,226,226,226
"2804","2015|KU529736|Indonesia",11,29,68,121,182,210,226,231,232,232,232,232
"2805","2015|KU529737|Indonesia",11,29,68,122,183,212,228,233,234,234,234,234
"2806","2015|KU529738|Indonesia",11,28,58,85,172,200,213,218,219,219,219,219
"2807","2015|KX056456|China",7,17,41,113,163,213,229,234,235,235,235,235
"2808","2015|KX056457|China",7,17,41,113,163,213,229,234,235,235,235,235
"2809","2015|KX056458|China",7,17,41,113,163,213,229,234,235,235,235,235
"2810","2015|KX056459|China",7,17,41,113,163,213,229,234,235,235,235,235
"2811","2015|KX056462|China",7,17,40,112,156,184,196,200,201,201,201,201
"2812","2015|KX056463|China",7,17,40,112,156,184,196,200,201,201,201,201
"2813","2015|KX056464|China",7,17,40,112,156,184,196,200,201,201,201,201
"2814","2015|KX056465|China",7,17,40,112,156,184,196,200,201,201,201,201
"2815","2015|KX056466|China",7,17,41,114,165,195,207,211,212,212,212,212
"2816","2015|KX056467|China",4,12,23,102,159,188,200,204,205,205,205,205
"2817","2015|KX056468|China",7,17,40,112,156,184,196,200,201,201,201,201
"2818","2015|KX056469|China",7,18,43,98,128,141,149,154,154,153,153,153
"2819","2015|KX056470|China",7,17,41,114,165,195,207,211,212,212,212,212
"2820","2015|KX056471|China",7,17,40,112,156,184,196,200,201,201,201,201
"2821","2015|KX056472|China",7,18,43,98,128,141,149,154,154,153,153,153
"2822","2015|KX056473|China",7,18,43,99,147,214,230,235,236,236,236,236
"2823","2015|KX357900|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2824","2015|KX357901|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2825","2015|KX357902|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2826","2015|KX357903|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2827","2015|KX357904|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2828","2015|KX357905|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2829","2015|KX357906|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2830","2015|KX357907|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2831","2015|KX357908|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2832","2015|KX357909|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2833","2015|KX357910|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2834","2015|KX357911|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2835","2015|KX357912|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2836","2015|KX357913|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2837","2015|KX357914|Myanmar",7,18,43,100,148,173,187,191,191,191,191,191
"2838","2015|KX357915|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2839","2015|KX357916|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2840","2015|KX357917|Myanmar",7,17,41,115,184,215,231,236,237,237,237,237
"2841","2015|KX357918|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2842","2015|KX357919|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2843","2015|KX357920|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2844","2015|KX357921|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2845","2015|KX357922|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2846","2015|KX357923|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2847","2015|KX357924|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2848","2015|KX357925|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2849","2015|KX357926|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2850","2015|KX357927|Myanmar",7,17,41,114,166,216,232,237,238,238,238,238
"2851","2015|KX357928|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2852","2015|KX357929|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2853","2015|KX357930|Myanmar",7,17,41,114,166,216,232,237,238,238,238,238
"2854","2015|KX357931|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2855","2015|KX357932|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2856","2015|KX357933|Myanmar",7,17,40,112,156,184,196,200,201,201,201,201
"2857","2015|KX357934|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2858","2015|KX357935|Myanmar",7,17,41,114,167,218,233,238,239,239,239,239
"2859","2015|KX357936|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2860","2015|KX357937|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2861","2015|KX357938|Myanmar",7,17,41,115,185,219,234,239,240,240,240,240
"2862","2015|KX357939|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2863","2015|KX357940|Myanmar",7,17,41,115,184,215,231,236,237,237,237,237
"2864","2015|KX357941|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2865","2015|KX357942|Myanmar",7,17,41,115,184,215,231,236,237,237,237,237
"2866","2015|KX357943|Myanmar",4,12,23,101,132,220,235,240,241,241,241,241
"2867","2015|KX357944|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2868","2015|KX357945|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2869","2015|KX357946|Myanmar",7,17,41,114,167,218,233,238,239,239,239,239
"2870","2015|KX357947|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2871","2015|KX357948|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2872","2015|KX357949|Myanmar",7,17,41,115,184,215,231,236,237,237,237,237
"2873","2015|KX357950|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2874","2015|KX357951|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2875","2015|KX357952|Myanmar",4,12,22,78,97,165,176,241,242,242,242,242
"2876","2015|KX357953|Myanmar",7,17,40,112,156,184,196,200,201,201,201,201
"2877","2015|KX357954|Myanmar",7,17,41,114,166,216,232,237,238,238,238,238
"2878","2015|KX357955|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2879","2015|KX357956|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
"2880","2015|KX357957|Myanmar",7,18,43,98,128,141,149,154,154,153,153,153
